date,ticker,name,major,sub,benchmark,close,signal,entry_pct,minentry,maxentry,stop,atrpct,dev,selfvol,er22,er55,r0,mult,buf
2026-08-03,NE,Noble Corporation plc A,油气,油气设备服务,XLE,40.42,Wait,,43.7442,44.2307,48.6946,0.0401,-0.3629,-0.0059,0.1467,0.2059,-4.4639,3.5,0.2493
2026-08-03,NEE,"NextEra Energy, Inc.",公用电力,电力,XLU,86.55,Bad Market,,90.6555,91.1791,90.4436,0.0202,-1.1146,-0.0511,0.0114,0.1673,0.7356,3,0.4959
2026-08-03,NEM,Newmont Corporation,矿业,金,GDX,95.37,Bad Market,,99.1537,100.2149,106.5797,0.0371,0.5103,-0.1443,0.0493,0.1834,-6.3648,3.5,0.2696
2026-08-03,NFLX,"Netflix, Inc.",通讯服务,流媒体娱乐,XLC,73.33,Bad Market,,78.3833,79.1494,80.7127,0.0348,0.4024,-0.0134,0.0328,0.2164,-1.5634,3.5,0.2872
2026-08-03,NI,NiSource Inc,公用电力,天然气/电力,XLU,44.53,Bad Market,,48.2653,48.5376,46.3571,0.0204,-1.7953,0.018,0.222,0.0895,2.1805,3,0.4906
2026-08-03,NJR,NewJersey Resources Corporation,公用电力,天然气,XLU,58.08,Bad Market,,60.6308,61.0069,56.2893,0.0216,-0.4128,0.0487,0.137,0.0273,4.7176,3,0.4633
2026-08-03,NKE,"Nike, Inc.",消费,运动服饰,XLY,42.64,Wait,,44.9964,45.4081,42.5667,0.0322,-0.1913,-0.0634,0.027,0.0072,2.8414,3.5,0.3107
2026-08-03,NMM,Navios Maritime Partners LP,航运,海运,SEA,81.11,Wait,,81.5711,82.2924,72.3446,0.0296,2.1783,0.0379,0.3314,0.1562,9.9478,3.5,0.3373
2026-08-03,NN,NextNav Inc.,科技硬件,软件基础设施,XLK,13.24,Wait,,17.9815,18.3287,18.9601,0.0874,-0.94,-0.133,0.4164,0.1978,-0.6313,4,0.2
2026-08-03,NOG,"Northern Oil and Gas, Inc.",油气,油气勘探开发,XLE,20.67,Wait,,22.2567,22.5153,21.8729,0.0417,0.4159,-0.0647,0.2555,0.0942,0.6425,3.5,0.2398
2026-08-03,NOK,Nokia Corporation Sponsored,科技硬件,通讯设备,XLK,9.36,Wait,,13.0526,13.2665,13.9977,0.0762,-1.7011,0.0104,0.3582,0.1935,-0.7311,4,0.2
2026-08-03,NRG,"NRG Energy, Inc.",公用电力,电力,XLU,138.47,Bad Market,,144.3747,146.3126,126.7514,0.0466,0.3999,0.0473,0.0318,0.0417,19.5612,3.5,0.2144
2026-08-03,NTR,Nutrien Ltd.,基础材料,化肥,MOO,65.96,Bad Market,,71.3796,71.9292,65.2078,0.0278,-0.8802,-0.0388,0.0999,0.1068,6.7214,3.5,0.36
2026-08-03,NVDA,NVIDIA Corporation,半导体,半导体,SOXX,206.64,Wait,,214.5664,216.9033,208.4763,0.0377,0.4292,0.0843,0.0938,0.0779,8.427,3.5,0.2653
2026-08-03,NVGS,Navigator Holdings Ltd.,航运,海运,SEA,21.8,Wait,,22.568,22.7694,21.9398,0.0308,0.9591,0.0126,0.4046,0.0738,0.8297,3.5,0.3246
2026-08-03,NVTS,Navitas Semiconductor Corporati,半导体,半导体,SOXX,11.52,Wait,,16.836,17.2951,25.6695,0.1328,-0.4995,-0.1608,0.3024,0.1345,-8.3745,4,0.2
2026-08-03,NWE,"NorthWestern Energy Group, Inc.",公用电力,天然气/电力,XLU,68.9,Bad Market,,73.959,74.4158,68.8521,0.0221,-1.7949,-0.0597,0.1581,0.0472,5.5637,3,0.4525
2026-08-03,NXE,Nexgen Energy Ltd.,矿业,铀,URA,9.57,Bad Market,,9.7757,9.9176,10.785,0.0494,0.7687,-0.1377,0.0214,0.16,-0.8674,3.5,0.2024
2026-08-03,NXPI,NXP Semiconductors N.V.,半导体,半导体,SOXX,224.17,Wait,,294.9709,299.0372,278.4523,0.0605,-3.4051,0.0786,0.3634,0.1687,20.5849,4,0.2
2026-08-03,NXT,Nextpower Inc.,公用电力,太阳能,TAN,90.67,Bad Market,,117.7307,120.1017,124.7863,0.0872,-1.6559,-0.0491,0.3003,0.1647,-4.6846,4,0.2
2026-08-03,NYT,New York Times Company (The),通讯服务,媒体出版,XLC,75.44,Bad Market,,78.4444,79.133,69.6558,0.0304,0.4958,0.0922,0.127,0.0259,9.4772,3.5,0.3286
2026-08-03,OGE,OGE Energy Corp,公用电力,电力,XLU,47.37,Bad Market,,50.4237,50.7167,47.0201,0.0206,-1.3997,0.0875,0.0768,0.001,3.6966,3,0.485
2026-08-03,OGN,Organon & Co.,医疗健康,制药,XLV,13.56,Wait,,13.5835,13.5976,13.4191,0.0035,0.9047,-0.7274,0.0667,0.1833,0.1785,3,0.5
2026-08-03,OKE,"ONEOK, Inc.",油气,油气中游,XLE,88.24,Wait,,94.4424,95.1638,86.8238,0.0273,-1.1892,0.0099,0.0883,0.0071,8.34,3.5,0.367
2026-08-03,OKLO,Oklo Inc.,公用电力,核能,NLR,41.22,Bad Market,,53.1839,54.2849,58.7912,0.089,-0.7334,-0.2556,0.2861,0.227,-4.5063,4,0.2
2026-08-03,ON,ON Semiconductor Corporation,半导体,半导体,SOXX,80.4,Wait,,99.0939,100.9297,109.4524,0.0761,-1.4888,0.0189,0.2127,0.1373,-8.5227,4,0.2
2026-08-03,ONDS,Ondas Inc,科技硬件,通讯设备,XLK,8.37,Wait,,8.1696,8.3939,10.5884,0.0894,1.2866,-0.1151,0.0531,0.018,-2.1945,4,0.2
2026-08-03,OR,OR Royalties Inc.,矿业,金,GDX,30.43,Bad Market,,31.7443,32.0996,35.0543,0.0389,0.9582,-0.1934,0.0914,0.2155,-2.9547,3.5,0.2569
2026-08-03,ORA,"Ormat Technologies, Inc.",公用电力,再生能源,XLU,98.02,Bad Market,,114.2402,115.3533,132.1134,0.0379,-1.7851,-0.0412,0.3107,0.2772,-16.7601,3.5,0.2642
2026-08-03,ORCL,Oracle Corporation,软件,软件,IGV,141.85,Wait,,145.8461,148.2852,215.6283,0.0573,1.5951,-0.1,0.0066,0.1473,-67.3431,4,0.2
2026-08-03,OSCR,"Oscar Health, Inc.",医疗健康,健康保险,XLV,30.74,Wait,,32.5179,33.0246,25.4229,0.055,0.2578,0.1616,0.0717,0.1521,7.6018,4,0.2
2026-08-03,OVV,Ovintiv Inc. (DE),油气,油气勘探开发,XLE,61.88,Wait,,63.7488,64.3287,56.3646,0.0312,1.8761,0.0588,0.4384,0.0736,7.9641,3.5,0.3201
2026-08-03,OXY,Occidental Petroleum Corporatio,油气,油气勘探开发,XLE,55.47,Wait,,58.1547,58.6587,54.8199,0.0303,0.4902,-0.041,0.3228,0.0134,3.8388,3.5,0.3302
2026-08-03,P,"Everpure, Inc.",科技硬件,硬件,XLK,80.14,Wait,,81.8591,83.2077,70.3688,0.0561,1.2307,0.0494,0.0563,0.0274,12.8389,4,0.2
2026-08-03,PAA,"Plains All American Pipeline, L",油气,油气中游,AMLP,24.2,Wait,,25.1252,25.2663,23.4787,0.0194,0.7153,-0.0076,0.3379,0.1513,1.7876,3,0.5
2026-08-03,PAAS,Pan American Silver Corp.,矿业,银,SIL,43.73,Bad Market,,46.7273,47.3007,56.9705,0.0437,0.113,-0.1963,0.0289,0.2733,-9.6698,3.5,0.2288
2026-08-03,PARR,"Par Pacific Holdings, Inc. Comm",油气,炼油,XLE,82.87,Wait,,86.8587,87.9515,73.2806,0.044,2.2276,0.1143,0.5499,0.2653,14.6709,3.5,0.2275
2026-08-03,PBA,Pembina Pipeline Corp.,油气,油气中游,XLE,48.08,Wait,,51.8269,52.101,48.6288,0.019,-1.803,0.0234,0.1726,0.0277,3.4722,3,0.5
2026-08-03,PBF,PBF Energy Inc.,油气,炼油,XLE,67.91,Wait,,73.9129,75.1322,56.8426,0.0598,1.8454,0.3395,0.4039,0.3028,18.2896,4,0.2
2026-08-03,PBR,Petroleo Brasileiro S.A. Petrob,油气,综合油气,XLE,19.06,Wait,,19.5906,19.7396,18.9615,0.0261,2.1159,-0.0376,0.4342,0.0343,0.7781,3.5,0.3837
2026-08-03,PCG,Pacific Gas & Electric Co.,公用电力,电力,XLU,17.43,Bad Market,,18.2843,18.4184,16.5453,0.0256,-0.0716,0.0611,0.187,0.0689,1.8731,3.5,0.3899
2026-08-03,PENG,"Penguin Solutions, Inc.",数据中心,数据中心,DTCR,52.6,Bad Market,,82.7969,84.9071,53.253,0.1337,-1.4361,0.2752,0.1671,0.0215,31.6542,4,0.2
2026-08-03,PEP,"Pepsico, Inc.",消费,消费必需品,XLP,139.63,Wait,,146.3763,147.3691,140.6416,0.0237,0.258,0.0181,0.0384,0.1041,6.7276,3,0.4219
2026-08-03,PFE,"Pfizer, Inc.",医疗健康,生物技术,XLV,25.03,Wait,,25.5003,25.6546,24.6674,0.0205,0.7341,-0.0403,0.2035,0.0663,0.9872,3,0.4868
2026-08-03,PG,Procter & Gamble Company (The),消费,消费必需品,XLP,144.97,Wait,,154.1997,155.268,142.0671,0.0246,-0.8668,0.1279,0.0629,0.0293,13.2009,3,0.4071
2026-08-03,PGR,Progressive Corporation (The),金融地产,保险,XLF,210.46,Wait,,236.5846,238.4401,212.8321,0.0294,-1.2415,0.1036,0.1668,0.0775,25.608,3.5,0.3403
2026-08-03,PL,Planet Labs PBC,航空国防,航空航天国防,ITA,21.53,Wait,,32.0188,32.6321,43.2232,0.0949,-1.0559,-0.2502,0.5625,0.245,-10.5911,4,0.2
2026-08-03,PLAB,"Photronics, Inc.",半导体,半导体材料,SOXX,31.36,Wait,,31.6937,32.2243,47.3654,0.0564,1.0748,-0.189,0.0565,0.245,-15.1411,4,0.2
2026-08-03,PLD,"Prologis, Inc.",金融地产,工业地产,XLRE,144.15,Wait,,151.5015,152.4987,140.0878,0.0231,-0.2629,0.0588,0.1955,0.0225,12.411,3,0.4337
2026-08-03,PLTR,Palantir Technologies Inc.,软件,软件,IGV,125.65,Wait,,136.1141,138.0102,135.3683,0.0503,-0.5383,-0.058,0.0013,0.023,2.6419,4,0.2
2026-08-03,PM,Philip Morris International Inc,消费,消费必需品,XLP,187.41,Wait,,202.0441,203.7751,179.9754,0.0308,-0.2627,0.1269,0.1278,0.0032,23.7996,3.5,0.3248
2026-08-03,PNR,Pentair plc.,工业,污水处理,XLI,67.07,Wait,,77.3907,78.1769,67.5482,0.0391,-0.3383,0.0327,0.2661,0.0979,10.6287,3.5,0.2559
2026-08-03,PNW,Pinnacle West Capital Corporati,公用电力,电力,XLU,100.81,Bad Market,,110.3781,111.0143,103.0079,0.021,-2.5645,0.0843,0.2069,0.0291,8.0064,3,0.4754
2026-08-03,POET,POET Technologies Inc.,半导体,半导体,SOXX,7.36,Wait,,9.8742,10.1356,17.085,0.1184,-0.4677,-0.2573,0.2312,0.1509,-6.9494,4,0.2
2026-08-03,POR,Portland General Electric Co,公用电力,电力,XLU,50.15,Bad Market,,53.5815,53.8883,50.0116,0.0204,-1.7868,0.04,0.1167,0.0621,3.8768,3,0.4903
2026-08-03,POWI,"Power Integrations, Inc.",半导体,半导体,SOXX,60.4,Wait,,81.1668,82.5121,69.4132,0.0742,-1.6267,0.0468,0.3815,0.0745,13.0989,4,0.2
2026-08-03,PPL,PPL Corporation,公用电力,电力,XLU,35.2,Bad Market,,37.242,37.4546,34.8943,0.0201,-1.0055,0.0105,0.0522,0.0279,2.5603,3,0.4968
2026-08-03,PR,Permian Resources Corporation,油气,油气勘探开发,XLE,20.9,Wait,,21.609,21.8024,19.1432,0.0309,1.2407,0.0476,0.3803,0.0361,2.6593,3.5,0.3241
2026-08-03,PRM,"Perimeter Solutions, SA",基础材料,化工,XLB,30.5,Wait,,37.6553,38.2933,29.2735,0.0697,-1.6818,0.3125,0.2023,0.068,9.0199,4,0.2
2026-08-03,PTEN,"Patterson-UTI Energy, Inc.",油气,油气勘探开发,XLE,10.27,Wait,,10.8256,10.984,10.7383,0.0514,0.9499,0.0214,0.2623,0.1056,0.2457,4,0.2
2026-08-03,PWR,"Quanta Services, Inc.",工业,建筑工程,XLI,680.2,Wait,,698.202,708.3571,661.6042,0.0498,1.1439,0.2208,0.0309,0.1032,46.7529,3.5,0.2009
2026-08-03,Q,"Qnity Electronics, Inc.",半导体,半导体,SOXX,133.3,Wait,,154.9903,157.4208,143.2334,0.0608,-0.476,0.0463,0.296,0.1149,14.1874,4,0.2
2026-08-03,QBTS,D-Wave Quantum Inc.,科技硬件,量子计算,QTUM,19.98,Wait,,23.8424,24.3559,23.2926,0.0857,0.8761,-0.1151,0.1633,0.0209,1.0633,4,0.2
2026-08-03,QCOM,QUALCOMM Incorporated,半导体,半导体,SOXX,151.57,Wait,,193.0195,195.8837,212.8306,0.063,-2.2659,-0.1116,0.3225,0.1466,-16.947,4,0.2
2026-08-03,QLYS,"Qualys, Inc.",软件,软件,IGV,154.89,Wait,,165.7581,168.2153,131.3575,0.0529,0.7366,0.2738,0.1063,0.3517,36.8578,4,0.2
2026-08-03,QMCO,Quantum Corporation,科技硬件,硬件,XLK,10.56,Wait,,11.9092,12.2829,10.9665,0.118,-0.0835,0.0967,0.0384,0.0534,1.3164,4,0.2
2026-08-03,QRVO,"Qorvo, Inc.",半导体,半导体,SOXX,89.49,Wait,,92.6549,93.6332,96.8162,0.0364,0.8189,-0.021,0.0432,0.0175,-3.183,3.5,0.2744
2026-08-03,QUBT,Quantum Computing Inc.,科技硬件,量子计算,QTUM,8.74,Wait,,9.5586,9.7515,9.8178,0.0736,0.9284,-0.2043,0.0864,0.0833,-0.0662,4,0.2
2026-08-03,RBLX,Roblox Corporation,通讯服务,游戏,XLC,36.67,Bad Market,,58.6981,59.8202,42.9884,0.102,-4.0411,0.0827,0.4974,0.0533,16.8318,4,0.2
2026-08-03,RBRK,"Rubrik, Inc.",软件,软件,IGV,74.74,Wait,,89.574,90.8101,72.2695,0.0551,-1.0176,0.0288,0.1556,0.1251,18.5405,4,0.2
2026-08-03,RCAT,"Red Cat Holdings, Inc.",航空国防,航空航天国防,ITA,8.26,Wait,,10.6996,10.924,11.9579,0.0906,0.0789,-0.2764,0.2623,0.0364,-1.0339,4,0.2
2026-08-03,RCL,Royal Caribbean Cruises Ltd.,消费,旅游,XLY,324.0,Wait,,326.82,330.5423,280.1529,0.0383,2.3476,-0.0214,0.1475,0.1683,50.3895,3.5,0.2611
2026-08-03,RDW,Redwire Corporation,航空国防,航空航天国防,ITA,9.64,Wait,,12.165,12.4575,22.0002,0.1011,0.3672,-0.2307,0.2332,0.034,-9.5427,4,0.2
2026-08-03,RGTI,"Rigetti Computing, Inc.",科技硬件,量子计算,QTUM,16.02,Wait,,18.9579,19.3748,21.4718,0.0867,0.4879,-0.1758,0.166,0.0405,-2.0971,4,0.2
2026-08-03,RIOT,"Riot Platforms, Inc.",数据中心,数据中心,DTCR,21.42,Bad Market,,24.4108,25.0869,19.675,0.1052,0.1849,0.2229,0.0964,0.0648,5.4119,4,0.2
2026-08-03,RKLB,Rocket Lab Corporation,航空国防,航空航天国防,ITA,70.43,Wait,,101.8186,103.8564,123.0587,0.0964,-0.288,-0.1152,0.4041,0.1841,-19.2023,4,0.2
2026-08-03,RMBS,"Rambus, Inc.",半导体,半导体,SOXX,92.21,Wait,,125.5732,128.1879,135.797,0.0945,-1.0461,-0.0639,0.3821,0.1407,-7.6091,4,0.2
2026-08-03,ROIV,Roivant Sciences Ltd.,医疗健康,生物技术,XLV,33.32,Wait,,37.1432,37.5018,32.6263,0.0359,-1.2887,0.0992,0.1298,0.1166,4.8756,3.5,0.2787
2026-08-03,ROK,"Rockwell Automation, Inc.",工业,工业机械,XLI,480.98,Wait,,487.6798,492.1693,442.7022,0.0311,0.9682,0.1034,0.0119,0.0611,49.4672,3.5,0.3214
2026-08-03,RPRX,Royalty Pharma plc,医疗健康,生物技术,XLV,57.17,Wait,,60.5417,60.9307,56.0803,0.0227,-0.6492,0.0734,0.0809,0.0961,4.8503,3,0.4409
2026-08-03,RTX,RTX Corporation,航空国防,航空航天国防,ITA,216.65,Wait,,220.7465,222.3707,202.3384,0.025,2.6267,0.1054,0.4252,0.2609,20.0322,3,0.4002
2026-08-03,S,"SentinelOne, Inc.",科技硬件,网络安全,XLK,20.05,Wait,,20.1205,20.3959,16.7069,0.0458,1.5479,0.095,0.2299,0.1594,3.689,3.5,0.2184
2026-08-03,SANM,Sanmina Corporation,科技硬件,电子元件,XLK,193.23,Wait,,249.6966,254.6564,216.5885,0.0856,-0.55,0.194,0.2867,0.1044,38.0679,4,0.2
2026-08-03,SAP,SAP  SE,软件,软件,IGV,189.65,Enter,0.7902,187.8865,190.1181,170.075,0.0392,3.6038,0.1519,0.3123,0.1255,20.043,3.5,0.255
2026-08-03,SARO,"StandardAero, Inc.",航空国防,航空航天国防,ITA,29.97,Wait,,31.2197,31.5183,27.4361,0.0332,1.6817,-0.0056,0.0025,0.0981,4.0822,3.5,0.3011
2026-08-03,SBGSY,Schneider Electric SE,工业,工业,XLI,66.93,Wait,,67.7493,68.3411,60.1759,0.0295,2.7857,0.0354,0.1786,0.0514,8.1652,3.5,0.3393
2026-08-03,SBLK,Star Bulk Carriers Corp.,航运,海运,SEA,28.73,Wait,,29.4373,29.723,25.8164,0.0332,1.9949,0.1341,0.3126,0.0793,3.9066,3.5,0.3016
2026-08-03,SBS,Companhia de saneamento Basico ,公用电力,污水处理,XLU,5.43,Bad Market,,6.1143,6.163,5.4921,0.0299,-1.8088,-0.0082,0.1524,0.0849,0.6709,3.5,0.3346
2026-08-03,SBUX,Starbucks Corporation,消费,餐饮,XLY,103.37,Wait,,109.4037,110.3081,97.8186,0.0292,-0.4773,0.1019,0.0008,0.0396,12.4895,3.5,0.3429
2026-08-03,SCHW,Charles Schwab Corporation (The,金融地产,券商,XLF,105.87,Wait,,107.0287,107.7151,99.1062,0.0216,1.4515,-0.0271,0.3955,0.2135,8.6088,3,0.4627
2026-08-03,SEDG,"SolarEdge Technologies, Inc.",公用电力,太阳能,TAN,45.12,Bad Market,,57.7774,59.0785,61.1617,0.0961,-0.8935,-0.0577,0.2088,0.0141,-2.0832,4,0.2
2026-08-03,SFL,SFL Corporation Ltd,航运,海运,SEA,12.38,Wait,,12.4638,12.557,11.6326,0.0251,2.8919,0.0086,0.6554,0.0044,0.9245,3.5,0.3985
2026-08-03,SHEL,Shell PLC,油气,综合油气,XLE,91.08,Wait,,92.7958,93.2853,87.085,0.0179,3.3484,0.0002,0.5901,0.1118,6.2003,3,0.5
2026-08-03,SHIP,Seanergy Maritime Holdings Corp,航运,海运,SEA,18.17,Enter,0.6834,18.0017,18.248,14.947,0.0452,3.4482,0.1323,0.5166,0.1006,3.301,3.5,0.2214
2026-08-03,SIMO,Silicon Motion Technology Corpo,半导体,半导体,SOXX,251.52,Wait,,332.1412,340.828,221.0758,0.1151,-0.936,0.3448,0.1891,0.025,119.7522,4,0.2
2026-08-03,SKHY,SK hynix Inc.,半导体,半导体,SOXX,142.72,Wait,,,,,0.1308,,,,,,4,0.2
2026-08-03,SLAB,"Silicon Laboratories, Inc.",半导体,半导体,SOXX,218.0,Wait,,219.413,219.8108,216.3621,0.0061,0.273,-0.3016,0.0485,0.039,3.4487,3,0.5
2026-08-03,SLB,SLB Limited,油气,油气设备服务,XLE,49.31,Wait,,52.9131,53.4069,52.2493,0.0334,0.7853,0.0217,0.2605,0.13,1.1576,3.5,0.2996
2026-08-03,SM,SM Energy Company,油气,油气勘探开发,XLE,31.93,Wait,,33.8293,34.2379,30.0431,0.0427,1.0569,0.0105,0.3212,0.0165,4.1948,3.5,0.2344
2026-08-03,SMMT,Summit Therapeutics Inc.,医疗健康,生物技术,XBI,13.045,Wait,,16.102,16.3601,15.3494,0.0659,-1.5791,-0.1478,0.1367,0.2245,1.0106,4,0.2
2026-08-03,SMR,NuScale Power Corporation,公用电力,核能,NLR,9.01,Bad Market,,10.3022,10.5306,10.9054,0.0845,0.6904,-0.267,0.131,0.112,-0.3748,4,0.2
2026-08-03,SNDK,Sandisk Corporation,半导体,存储硬件,SOXX,1288.03,Wait,,2071.8609,2131.3223,1542.1815,0.1539,-1.1168,0.3203,0.2763,0.0249,589.1408,4,0.2
2026-08-03,SNOW,Snowflake Inc.,软件,软件,IGV,307.53,Too High,,301.1753,305.575,246.7701,0.0477,2.4394,0.166,0.4189,0.4093,58.8049,3.5,0.2097
2026-08-03,SNPS,"Synopsys, Inc.",软件,软件,IGV,392.07,Wait,,458.4507,463.2875,478.1312,0.0411,-0.7657,-0.0605,0.335,0.2471,-14.8438,3.5,0.2432
2026-08-03,SNX,TD SYNNEX Corporation,科技硬件,IT,XLK,253.82,Wait,,263.8882,266.639,258.0477,0.0361,0.7317,0.088,0.0781,0.0893,8.5913,3.5,0.2768
2026-08-03,SO,Southern Company (The),公用电力,电力,XLU,92.94,Bad Market,,98.9094,99.5073,92.0013,0.0214,-1.4098,0.1368,0.0914,0.0038,7.506,3,0.4664
2026-08-03,SOLV,Solventum Corporation,医疗健康,医疗器械,IHI,88.07,Wait,,89.4307,90.1943,79.6416,0.0289,3.2623,0.1124,0.2903,0.1797,10.5527,3.5,0.346
2026-08-03,SON,Sonoco Products Company,基础材料,包装容器纸制品,XLB,56.42,Wait,,61.1242,61.6823,54.0485,0.033,0.1505,0.1251,0.0114,0.1369,7.6338,3.5,0.3033
2026-08-03,SONY,Sony Group Corporation,消费,消费电子,XLY,22.63,Wait,,23.4963,23.6725,21.2138,0.026,1.9873,0.0901,0.3119,0.0083,2.4588,3.5,0.3852
2026-08-03,SPCX,Space Exploration Technologies ,航空国防,航空航天国防,ITA,114.53,Wait,,164.0854,167.2134,,0.091,-1.3697,,0.472,,,4,0.2
2026-08-03,SPG,"Simon Property Group, Inc.",金融地产,零售地产,XLRE,229.16,Wait,,238.8318,240.1109,223.9091,0.0186,0.6274,0.0583,0.1272,0.2397,16.2018,3,0.5
2026-08-03,SPOT,Spotify Technology S.A.,通讯服务,流媒体娱乐,XLC,486.33,Bad Market,,528.8733,534.5626,463.3344,0.039,-0.1738,-0.0404,0.0722,0.103,71.2282,3.5,0.2564
2026-08-03,SQM,Sociedad Quimica y Minera S.A.,基础材料,化工,XLB,67.03,Wait,,75.1003,75.9002,82.2873,0.0398,-1.1826,-0.1493,0.2727,0.2642,-6.3871,3.5,0.2514
2026-08-03,SRE,DBA Sempra,公用电力,电力,XLU,87.73,Bad Market,,96.2073,96.7709,89.6935,0.0214,-2.463,0.0032,0.1806,0.0771,7.0774,3,0.4669
2026-08-03,SSRM,SSR Mining Inc.,矿业,银,SIL,26.99,Bad Market,,30.9562,31.4306,28.4253,0.0586,-0.1423,-0.0563,0.0944,0.1495,3.0053,4,0.2
2026-08-03,ST,Sensata Technologies Holding pl,科技硬件,科技仪器,QQQ,46.82,Wait,,48.4582,49.0615,46.511,0.043,0.6718,0.1087,0.0159,0.0249,2.5505,3.5,0.2328
2026-08-03,STM,STMicroelectronics N.V.,半导体,半导体,SOXX,52.19,Wait,,72.2689,73.4823,63.7313,0.0775,-2.3842,0.1738,0.3223,0.0751,9.751,4,0.2
2026-08-03,STNG,Scorpio Tankers Inc.,航运,海运,SEA,77.77,Wait,,80.4377,81.2874,72.8065,0.0364,0.0348,0.0184,0.2703,0.0626,8.4809,3.5,0.2746
2026-08-03,STX,Seagate Technology Holdings PLC,科技硬件,存储硬件,XLK,831.06,Wait,,931.5003,955.9657,767.8348,0.0981,-0.1469,0.3277,0.09,0.0066,188.1309,4,0.2
2026-08-03,SU,Suncor Energy  Inc.,油气,综合油气,XLE,65.98,Wait,,67.9398,68.4344,64.7841,0.025,2.2616,-0.0023,0.5379,0.0016,3.6503,3,0.4002
2026-08-03,SUN,Sunoco LP,油气,炼油,XLE,77.41,Wait,,77.4641,78.0387,70.9444,0.0247,2.324,0.0463,0.4594,0.1233,7.0943,3,0.4042
2026-08-03,SXI,Standex International Corporati,工业,工业机械,XLI,311.96,Wait,,351.5796,356.0211,305.8525,0.0475,0.531,0.1699,0.2022,0.151,50.1686,3.5,0.2107
2026-08-03,SXT,Sensient Technologies Corporati,基础材料,化工,XLB,126.09,Wait,,128.0509,129.3846,111.23,0.0353,1.8372,0.1076,0.0762,0.093,18.1546,3.5,0.2836
2026-08-03,SYNA,Synaptics Incorporated,半导体,半导体,SOXX,105.72,Wait,,130.9472,133.118,118.626,0.0684,-1.6116,0.0261,0.2348,0.0959,14.492,4,0.2
2026-08-03,T,AT&T Inc.,通讯服务,电信,XLC,23.59,Bad Market,,24.8959,25.117,22.7601,0.0312,1.6938,0.1067,0.4313,0.0597,2.3569,3.5,0.32
2026-08-03,TALO,"Talos Energy, Inc.",油气,油气勘探开发,XLE,14.87,Wait,,15.4187,15.6199,14.2425,0.0451,0.8543,0.0276,0.1496,0.0208,1.3775,3.5,0.2217
2026-08-03,TDW,Tidewater Inc.,油气,油气设备服务,XLE,71.48,Wait,,79.2548,80.1497,74.8595,0.0417,-1.0496,-0.0289,0.1343,0.1181,5.2902,3.5,0.2396
2026-08-03,TE,T1 Energy Inc.,公用电力,太阳能,TAN,4.94,Bad Market,,9.3368,9.572,8.9043,0.1587,-1.2846,-0.0832,0.4732,0.0225,0.6677,4,0.2
2026-08-03,TECK,Teck Resources Ltd,矿业,铜,COPX,60.2,Bad Market,,63.092,63.8486,61.7336,0.0419,0.6836,0.0188,0.024,0.0771,2.115,3.5,0.2387
2026-08-03,TEL,TE Connectivity plc,科技硬件,电子元件,XLK,204.97,Wait,,216.3397,218.6234,194.107,0.0371,0.2908,0.0144,0.0559,0.0145,24.5164,3.5,0.2693
2026-08-03,TEM,"Tempus AI, Inc.",软件,AI医疗,IGV,46.05,Wait,,62.3106,63.3765,47.3881,0.0772,-1.4533,-0.0089,0.3723,0.0014,15.9884,4,0.2
2026-08-03,TEVA,Teva Pharmaceutical Industries ,医疗健康,制药,XLV,34.46,Wait,,35.7546,36.1306,31.8632,0.0364,1.5075,0.12,0.0639,0.049,4.2674,3.5,0.2749
2026-08-03,TFII,TFI International Inc.,工业,铁路/联运,IYT,134.8,Wait,,157.968,159.6309,143.9597,0.0411,-2.2841,0.1802,0.1139,0.0047,15.6711,3.5,0.2432
2026-08-03,TFPM,Triple Flag Precious Metals Cor,矿业,金,GDX,29.26,Bad Market,,31.7826,32.1115,31.7429,0.0375,0.7589,-0.1411,0.0675,0.1543,0.3686,3.5,0.2669
2026-08-03,TJX,"TJX Companies, Inc. (The)",消费,折扣零售,XLY,157.5,Wait,,163.205,164.2849,157.6115,0.0229,0.8222,0.0526,0.1764,0.1103,6.6734,3,0.4376
2026-08-03,TK,Teekay Corporation Ltd.,航运,海运,SEA,11.79,Wait,,11.7679,11.8958,12.658,0.0362,1.7817,-0.0592,0.4233,0.1033,-0.7622,3.5,0.2766
2026-08-03,TMUS,"T-Mobile US, Inc.",通讯服务,电信,XLC,177.09,Bad Market,,197.4109,199.5239,170.9889,0.0398,-0.9756,0.1739,0.0436,0.0728,28.535,3.5,0.2514
2026-08-03,TNK,Teekay Tankers Ltd.,航运,海运,SEA,80.48,Enter,0.3516,80.1748,81.0429,69.2418,0.036,2.4028,-0.0009,0.4895,0.0366,11.8011,3.5,0.2781
2026-08-03,TRGP,"Targa Resources, Inc.",油气,油气中游,AMLP,264.6,Wait,,288.226,290.4856,259.2181,0.0285,-1.4505,0.0681,0.077,0.006,31.2675,3.5,0.3513
2026-08-03,TRMD,TORM plc,航运,海运,SEA,30.18,Wait,,30.6118,30.8935,29.4134,0.0311,0.8517,-0.0823,0.3397,0.0777,1.4801,3.5,0.3214
2026-08-03,TRP,TC Energy Corporation,油气,油气中游,AMLP,65.86,Wait,,71.2486,71.7438,65.1328,0.0251,-1.6491,0.1678,0.0138,0.0299,6.6109,3.5,0.399
